id,latitude,longitude,images,marineLife,maximumDepth,title,travelUrl,types
4684,-41.089896,174.850534,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2c/ec/2cece5e8cee56488f464ca66cb69262c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/34/0e/51/a70d/c83opt-ba-72-ba72f080e864c75a9a12c721189748fd.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/24/dc/24dc9949765e6f6b8096a96e07c9d420.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e7/6b/1c/28a2/anenome2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f0/ed/f0ed1d9f98c2e537f39fac736e32c32c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a3/0b/42/b748/c83opt-68-6b-686bf91774af5406a2931c12a53ce778.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0c/27/0c27fccaad066e1fecc813c39b9a55d1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/43/5b/f0/e138/c83opt-c5-5c-c55cbe4e8b3718f348bef51f7e8122b5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c8/41/c841644a7cfe6bed3ea36f7d2f5e606d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/12/19/c6/c614/c83opt-b6-62-b6621bf1814ad7181d984ede4ef6c8b6.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d1/10/d110807f53111bd7f173711bd187af5d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8e/3d/8c/b6f5/c83opt-19-2f-192f56466a21ecdd5b02c61ab873f12c.jpg'}]","['Seahorse', 'Eagle ray', 'Sting ray', 'Starfish', 'Nudibranch']","{'FEET': {'value': 32.8084, 'title': 'Feet'}, 'METERS': {'value': 10.0, 'title': 'Meters'}}",Whitireia Park,/dive-site/new-zealand/whitireia-park/,"['Beach', 'Reef', 'Ocean']"
4819,-43.342385,171.54587,,,,,,
6072,-41.102857,174.832832,,,,,,
6160,-45.77354619116292,170.7155740633607,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/11/f9/11f9ecc1fb378b28f031341d9ec17a00.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c7/aa/9e/f0b3/aramoana-scene8.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2b/87/2b87cea5041d312d82f1ed708bc6bbf1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/14/dd/eb/ac1d/aramoana-scene7.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/47/09/47092d069eca9f265e4e0fd2cacc8e9b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a9/18/9a/706b/aramoana-scene14.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/97/6b/976bdbc234017f8818cde15053bda452.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/04/82/4e/9689/aramoana-scene13.jpg'}]","['Fish', 'Sea lion', 'Nudibranch']","{'FEET': {'value': 65.6168, 'title': 'Feet'}, 'METERS': {'value': 20.0, 'title': 'Meters'}}",Aramoana Mole,/dive-site/new-zealand/aramoana-mole/,"['Wreck', 'Sandy bottom', 'Ocean']"
8673,-45.796461489132305,170.7148805446923,,,,,,
8783,-41.098006,174.834334,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/86/c8/86c8d83b6c67ee5ec9e347d573d2e711.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/66/42/08/31c8/rocky-bay-20feb14.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ee/75/ee75312ba87f7ba6a93f636998d22bf9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/45/70/0b/b509/rocky-s-bay-andy-20feb14.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/21/7d/217d9882a2cc86564576263b14643557.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/70/0b/cc/2d77/2rocky-s-bay-20feb14.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1d/99/1d99f11d9c3f7185add24edeee7756ed.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8b/70/12/a7db/koheru.png'}]","['Eagle ray', 'Sting ray', 'Sea cucumber', 'Starfish', 'Crab', 'Crayfish', 'Nudibranch', 'Sea anemone', 'Conger Eel', 'Cod', 'Sea Hare', 'Nudibranchs']","{'FEET': {'value': 45.93176, 'title': 'Feet'}, 'METERS': {'value': 14.0, 'title': 'Meters'}}",Rocky Bay,/dive-site/new-zealand/rocky-bay-3/,"['Reef', 'Ocean']"
11282,-41.332676,174.830815,,,,,,
11283,-41.344574,174.782352,,,,,,
11284,-41.302539,174.817736,,,,,,
10243,-36.77581123952512,-184.96637821197513,,,,,,
1358,-32.132391,-71.533214,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/31/f3/31f3efcf5e6b6544676f47faffe18454.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/08/fc/bc/4404/c83opt-69-62-696224ccc050a3aa7efe2850ef0bbb0d.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e7/6a/e76a303a65b21999013acfb3a8dc1a61.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/89/85/c7/c16f/sin-titulo-47.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/13/bf/13bfa7a26699f248876c1b76dac90a02.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9b/cc/e4/d34c/sin-titulo-18.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6a/fb/6afb3a7015a8408a3d516e1044c24b72.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a8/32/97/ea08/sin-titulo-29.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e1/60/e160aa36356b65e348fa0a9c48a8fe7e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6b/e6/a9/7563/c83opt-b3-6e-b36e4fa1aff18907e84b75d27485a173.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/19/39/19391f4911d84a5de5076669f87a6d2e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/93/39/4e/6acf/sin-titulo-38.jpg'}]",[],,Pichidangui,/dive-site/chile/pichidangui/,"['Beach', 'Reef', 'Wall']"
1359,-32.238608,-71.515129,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f9/78/f9780548882a447363ff9ad304361d48.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ce/ba/fe/ce21/sin-titulo-14-copia.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cc/b0/ccb03e0e12c8bf71d9c8daadac890361.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/42/6b/a6/f5c6/sin-titulo-20-copia.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/11/23/1123e90cb160c8a06e7d5b0e8d810254.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/3e/60/56/5b94/sin-titulo-46-copia.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/46/9a/469affd4910fc9cdab4a133bcd71535f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/45/37/6a/c2c4/sin-titulo-24-copia.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/59/a6/59a6d0b2b4d6b55824c74d8ba5c21225.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/41/c5/19/ad38/sin-titulo-9.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/00/42/0042c69137c9ac51d82e943daeb6517e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/02/e3/5b/2f74/sin-titulo-56-copia.jpg'}]",[],,Los Molles,/dive-site/chile/los-molles/,"['Reef', 'Wall']"
1439,-33.191860047095446,-71.70214176177977,[],[],,LA CALDERA,/dive-site/chile/la-caldera/,['Beach']
1441,-33.19085446705651,-71.70177698135376,[],[],,EL FALUCHO,/dive-site/chile/el-falucho/,['Beach']
1442,-33.188241700667454,-71.69881582260132,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2f/22/2f2280e06eb392367412f031cc63596c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/19/cb/86/9686/whatsapp-image-2020-05-29-at-13-15-37.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/20/9a/209ab01175db552539af62fbafabcb7e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/3d/ef/2e/0ec2/jardines-2.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ac/b0/acb06339f90cde200ec253cc85099d17.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8e/6d/04/7e51/jardines-1.jpeg'}]",[],,LOS JARDINES,/dive-site/chile/los-jardines/,['Beach']
1444,-33.19036065120346,-71.70538187026978,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/44/a5/44a56474a9b1b7e0ccb0b38dda4e251b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ec/7d/ca/b283/callejon.jpeg'}]",[],,LA ISLA,/dive-site/chile/la-isla/,['Wall']
1445,-33.18524275933725,-71.71308517456055,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/dd/21/dd21f5f27deca97bd6ff5a281613dcd5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b8/bb/1c/b04c/whatsapp-image-2020-05-29-at-13-15-35.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/62/52/62525095bd973a8881f033b9ab5fdc2a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/58/91/7b/cba3/portada.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fb/17/fb173fdf8ae532979629cbe93f057373.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e7/9c/8b/82e1/whatsapp-image-2020-05-29-at-13-15-47-1.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ac/da/acdaa2198c3f5c30c92e1615ca1f5c0d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/05/ed/5d/79bc/whatsapp-image-2020-05-29-at-13-15-47.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3b/55/3b559bd4aadaac148119016e49caf111.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/74/a2/d4/6867/fraile-1.jpeg'}]",[],,EL FRAILE,/dive-site/chile/el-fraile/,['Wall']
2142,-32.35480555532667,-71.46391868591309,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0e/1d/0e1d71e7239d536653b77007413d8b6d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/17/8e/76/cc7e/whatsapp-image-2020-05-25-at-16-16-42.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e6/42/e64266917e3bb5b5046b6ac06b3bdd42.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/25/b7/75/9720/6f5ac457-7656-427b-9985-fc6ae955fa1e.JPG'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f8/03/f8038088b9f2e1534d923bc59c5b279e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ca/90/11/1aa4/img-2071.JPG'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a6/49/a649ad81095802f05a85000f65ab08aa.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bf/f6/bb/23a0/31732064-10216429340547027-5530826895425273856-o.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c4/ad/c4add1d7fc213edcd3730e18ea8c07d2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/68/6b/a6/54a2/102696551-10223543914846938-179160129389856801-o.jpg'}]",[],,California,/dive-site/chile/california/,"['Reef', 'Wall']"
2143,-32.353717966265926,-71.45906925201416,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/70/ce/70ce91d88e8fa5c4f1c5b8c5415d4d6f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/42/d7/0d/165e/43719076-10217809491889948-7534026846602526720-o.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/28/d5/28d58a8a311455c35a1c8db1edf7f368.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/27/41/9e/6007/12120208-10207900092561158-8067621541785301570-o.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a5/75/a57543bfb33f725c018d5e3991162dd3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5f/c8/b8/a14c/28953869-10216134983948296-5240517603641239717-o.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1b/51/1b517949e551822f44b1cfaf96b33176.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/95/66/bc/d458/12132556-10207877987008533-8839130788413386592-o.jpg'}]",[],,Mola Mola,/dive-site/chile/mola-mola/,['Reef']
9975,-33.365981749876305,-71.6977643966675,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/59/96/5996e311567451df50d6c34f904007c8.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a7/89/55/d3d9/c83opt-78-87-2ba5827cc89b7b1f78b4fc7b8248-gopr9887.jpg'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",EL ARCO,/dive-site/chile/el-arco-2/,"['Cave', 'Cavern', 'Ocean']"
9976,-33.36315003145319,-71.69591903686525,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e9/9d/e99daa2017e6efc69cfebdbb1d611880.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/04/e0/fb/5f4f/c83opt-4f-49-ba212c7ec59bdfd1dee10262a809-org-photo-6619194-1623169552000.jpg'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",LABERINTO DEL LOBO,/dive-site/chile/laberinto-del-lobo/,['Channel']
13124,-32.249938161145245,-71.51460170745851,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fd/d1/fdd1c3ed7a87b5b36611c3a3bb60d137.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/14/75/87/531a/c83opt-c8-44-54b44eed7c7e1a64e057b294a5b4-may6866.jpg'}]",[],"{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",Los Reyes,/dive-site/chile/los-reyes/,"['Sandy bottom', 'Wall', 'Cavern', 'Ocean']"
13125,-32.24717972012729,-71.5219831466675,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9d/d3/9dd320057b333edd4234e0d7705ce325.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f0/49/68/d9e9/thumbnails-d3-00-c2adfa1fe7bc8c1be335eb541412-photo-2023-08-15-13-06-54.webp'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/97/aa/97aa8547b5aca7350c0b006b60b13496.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bb/71/4d/e33c/photo-2023-08-15-13-06-53.jpg'}]",[],"{'FEET': {'value': 91.86352, 'title': 'Feet'}, 'METERS': {'value': 28.0, 'title': 'Meters'}}",arcoiris,/dive-site/chile/arcoiris/,"['Pinnacle', 'Wall', 'Ocean']"
14611,-32.13295764892267,-71.53035162484625,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/77/78/7778d99df304315e4fd0f0c4574c5eee.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/57/0c/f2/2b55/img-1310.JPG'}]","['Starfish', 'Nudibranch', 'Wide range of reef fish', 'Crabs']","{'FEET': {'value': 39.37008, 'title': 'Feet'}, 'METERS': {'value': 12.0, 'title': 'Meters'}}",Bahia Ensueño,/dive-site/chile/bahia-ensueno/,"['Sandy bottom', 'Wall', 'Ocean']"
15684,-32.12555555555556,-71.52638888888889,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f5/39/f539eaea1977815166110bd88f5bedbe.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/30/10/ce/ecdf/whatsapp-image-2023-12-13-at-9-37-08-am.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/23/b2/23b25b34bc62786506a701669c71a08b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f4/1a/25/4392/whatsapp-image-2023-12-13-at-9-37-08-am.jpeg'}]",[],"{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",Indus,/dive-site/chile/indus/,"['Wreck', 'Sandy bottom', 'Ocean']"
758,-34.28950598907205,18.822262287139893,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2a/a3/2aa37d01496eb46422fa04cdf8205bf2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4a/55/d0/4b64/dive-site-crosses-4.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/48/ec/48ec992248bc34e6848f031c414f1a62.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/27/75/85/5bc7/dive-site-crosses-5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/86/e7/86e70abe1ed29f92980b14db213581dd.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/7f/90/55/895a/dive-site-crosses-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/42/75/4275e733165c484209c3b84ee8235ce9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4b/af/25/235d/underwater-12.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/33/30/33307f896541d1a840ec81683ce8dea2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/27/59/d5/3115/dive-site-crosses-1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4c/2f/4c2fa7ee2726fab7ab21f128f329bcc0.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8f/d9/43/fa6a/dive-site-crosses-3.jpg'}]",[],,Crosses,/dive-site/south-africa/crosses/,['Reef']
759,-34.30182629637073,18.81306767463684,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c6/ab/c6abb22ddec160d6d3addc058d17a916.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/01/37/21/7dff/dive-site-coral-gardens-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9a/d8/9ad84b82d8737d6107c584cae6965fc9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ac/20/e6/54fd/dive-site-coral-gardens-1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d0/65/d0659b6d85dc2c8d85da7417b4c20470.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/43/03/14/68d2/dive-site-coral-gardens-3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cf/56/cf56e78de342a0b357482ea92db82bd3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/da/eb/72/826e/c83opt-f8-08-f808e86de7945eedff9f20340f7c55d3.jpg'}]",[],,Coral Gardens,/dive-site/south-africa/coral-gardens-3/,['Reef']
760,-34.36880293727623,18.819236755371094,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/46/33/46338dbebf6d0ddc707ace1bf451441d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ed/5b/3f/712b/dive-site-balcony-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ad/08/ad08ae253657143956877bda2c0da5b9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/87/37/3f/3968/dive-site-balcony.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/58/32/583204626767732278de6af3dae7861c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/07/02/c2/f621/c83opt-f6-f4-f6f448b36be3c5734c75176531918729.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/11/38/1138be337b18bf5e017b6924fc0bee96.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d1/61/61/d1ae/dive-site-balcony-3.jpg'}]",[],,Balcony,/dive-site/south-africa/balcony/,['Reef']
771,-34.193256865449136,18.81855010986328,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bb/25/bb25e1931d6ee6d5aaae92b1cd35c512.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/fa/17/2f/f8a7/dive-site-rocky-bay.jpg'}]",[],,Rocky Bay,/dive-site/south-africa/rocky-bay/,['Reef']
772,-34.182509377300896,18.822391033172607,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6c/eb/6ceb593a4e57e9fa4bf36bb1663517f9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/73/8a/58/be9e/dive-site-lorry-bay.jpg'}]",[],,Lorry Bay,/dive-site/south-africa/lorry-bay/,['Reef']
773,-34.17449446310723,18.833259344100952,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/70/01/700159a67a03be87c557cfc3e026d939.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f4/33/e1/b34f/dive-site-pinnacle.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/17/3a/173ad40059f1d031659022684d19a993.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b1/d0/a9/6ce5/dive-site-pinnacle-2.jpg'}]",[],,Pinnacle,/dive-site/south-africa/pinnacle/,['Reef']
786,-34.17342930092254,18.835389018058777,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/56/38/5638c520a983bf1377151905a7fb2e6a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/de/78/07/ceff/dive-site-stone-dog.jpg'}]",[],,Stone Dog,/dive-site/south-africa/stone-dog/,['Reef']
787,-34.171844847300115,18.837454319000244,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/45/ff/45ffa883941122c93c2d0d7e184bcb5b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a3/7d/9e/c6a1/dive-site-stone-dog.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/36/63/36632a6b1583f31c071ab0e34b9e5946.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ad/e0/cd/8c72/c83opt-a8-aa-a8aaac59b3656d3a503f09d3da5e3530.jpg'}]",[],,Cow and Calf,/dive-site/south-africa/cow-and-calf/,['Reef']
788,-34.165688718589855,18.857882022857662,[],[],,Bikini Beach,/dive-site/south-africa/bikini-beach/,['Reef']
789,-34.171560796447494,18.839235305786133,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/57/c9/57c9356103e022793a5e3296daa42bde.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/74/43/6b/41c9/c83opt-7c-7e-7c7e8c8a27ae8c1d68c6aaccdd4ef280.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8a/b5/8ab51d4037f3875f96c7b284e459bcab.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f0/4b/19/098b/dive-site-coral-gardens-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/42/68/4268ae4318e3052a97b1162fe3b179a5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9e/77/0e/7a6b/dive-site-stone-dog.jpg'}]",[],,Vogelsteen,/dive-site/south-africa/vogelsteen/,['Reef']
790,-34.17614543792399,18.8295578956604,[],[],,Tony's Reef,/dive-site/south-africa/tonys-reef/,['Reef']
839,-34.347971491244955,18.80988121032715,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/69/40/69402bad62a4716b136eeacc9a7c74c4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/42/62/4a/d022/dive-site-rooi-els-point.jpg'}]",[],,Rooi Els Point,/dive-site/south-africa/rooi-els-point/,['Reef']
885,-34.2723254515692,18.838162422180176,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ab/90/ab90f12f93393674a7ee8f5977b71544.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/81/a8/f4/2449/c83opt-c4-48-c448a251cf25eb274ec959df88447759.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/49/d5/49d5fae0f37bf1221f2ba1576cc0fdfe.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2c/23/19/8725/dive-site-crosses-5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/57/58/5758d4f0a1e47967f367fdb59c3ed999.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/27/ff/73/d454/dive-site-blousteen.jpg'}]",[],,Blousteen,/dive-site/south-africa/blousteen/,['Reef']
